Event Time,Process Id,Process Name,Command Line,Creation Time,Account Name,Parent Process Id,Parent Process Name,Parent Command Line,Remote IP,Remote Port,Local IP,Local Port,Process Status,Process Integrity Level,Executable Path,SHA1,Read Count,Write Count
2025-01-26 21:09:48,5308,msedgewebview2.exe,"C:\Program Files (x86)\Microsoft\EdgeWebView\Application\132.0.2957.127\msedgewebview2.exe --type=utility --utility-sub-type=audio.mojom.AudioService --lang=en-US --service-sandbox-type=audio --video-capture-use-gpu-memory-buffer --string-annotations --noerrdialogs --user-data-dir=C:\Users\LENOVO\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView --webview-exe-name=Widgets.exe --webview-exe-version=524.34401.20.0 --embedded-browser-webview=1 --always-read-main-dll --field-trial-handle=4140,i,6251010059792591232,1210524644140066450,262144 --variations-seed-version --mojo-platform-channel-handle=4812 /prefetch:12 /pfhostedapp:9012b5dd5b35b16d0837a1a6aca980719d7aa20d",2025-01-26 20:33:08,LAPTOP-6O3JCTLT\LENOVO,16716,msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\132.0.2957.127\msedgewebview2.exe --embedded-browser-webview=1 --webview-exe-name=Widgets.exe --webview-exe-version=524.34401.20.0 --user-data-dir=C:\Users\LENOVO\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView --noerrdialogs --disk-cache-size=52428800 --edge-webview-is-background --lang=en-US --mojo-named-platform-channel-pipe=15520.20472.5123597144384628904 /pfhostedapp:9012b5dd5b35b16d0837a1a6aca980719d7aa20d,,,,,running,Normal,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\132.0.2957.127\msedgewebview2.exe,06ad0b74cd461a2d00ccd32a7a3d5a5f8a326d23,14,21
2025-01-26 21:09:48,5372,ProtectedModuleHost.exe,C:\\Program Files\\Common Files\\McAfee\ModuleCore\\ProtectedModuleHost.exe,2025-01-26 19:20:14,NT AUTHORITY\SYSTEM,4224,mfemms.exe,C:\Program Files\Common Files\McAfee\SystemCore\mfemms.exe,,,,,running,Normal,C:\Program Files\Common Files\McAfee\ModuleCore\ProtectedModuleHost.exe,34db36cd057b8a548552dae43112f762825b1422,161,176
2025-01-26 21:09:48,5552,WmiPrvSE.exe,C:\WINDOWS\system32\wbem\wmiprvse.exe,2025-01-26 19:20:14,NT AUTHORITY\SYSTEM,1492,svchost.exe,C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p,,,,,running,Normal,C:\Windows\System32\wbem\WmiPrvSE.exe,91180ed89976d16353404ac982a422a707f2ae37,0,0
2025-01-26 21:09:49,5920,Code.exe,"C:\Users\LENOVO\AppData\Local\Programs\Microsoft VS Code\Code.exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --video-capture-use-gpu-memory-buffer --user-data-dir=C:\Users\LENOVO\AppData\Roaming\Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --field-trial-handle=3752,i,4524504095230592636,17714388146891457910,262144 --disable-features=CalculateNativeWinOcclusion,PlzDedicatedWorker,SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --mojo-platform-channel-handle=3700 /prefetch:14",2025-01-26 20:13:59,LAPTOP-6O3JCTLT\LENOVO,288,Code.exe,C:\Users\LENOVO\AppData\Local\Programs\Microsoft VS Code\Code.exe,,,,,running,Normal,C:\Users\LENOVO\AppData\Local\Programs\Microsoft VS Code\Code.exe,0102fcca85dbbc61901c2bec5d092a703c0f77a4,124,307
2025-01-26 21:09:49,5992,UserOOBEBroker.exe,C:\Windows\System32\oobe\UserOOBEBroker.exe -Embedding,2025-01-26 20:18:18,LAPTOP-6O3JCTLT\LENOVO,1492,svchost.exe,C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p,,,,,running,Normal,C:\Windows\System32\oobe\UserOOBEBroker.exe,582c5cd2f0d0135b08b59ce0a42a8c5829cdc09a,1,0
2025-01-26 21:09:49,6000,unsecapp.exe,C:\WINDOWS\system32\wbem\unsecapp.exe -Embedding,2025-01-26 19:20:15,NT AUTHORITY\SYSTEM,1492,svchost.exe,C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p,,,,,running,Normal,C:\Windows\System32\wbem\unsecapp.exe,002cb87bedd50236274a04531e4265bda5850a25,0,0
2025-01-26 21:09:49,6028,Code.exe,"C:\Users\LENOVO\AppData\Local\Programs\Microsoft VS Code\Code.exe --type=renderer --user-data-dir=C:\Users\LENOVO\AppData\Roaming\Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --app-user-model-id=Microsoft.VisualStudioCode --app-path=C:\Users\LENOVO\AppData\Local\Programs\Microsoft VS Code\resources\app --enable-sandbox --enable-blink-features=HighlightAPI --disable-blink-features=FontMatchingCTMigration,StandardizedBrowserZoom, --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=4 --time-ticks-at-unix-epoch=-1737899404378631 --launch-time-ticks=3233902556 --field-trial-handle=3108,i,4524504095230592636,17714388146891457910,262144 --disable-features=CalculateNativeWinOcclusion,PlzDedicatedWorker,SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --mojo-platform-channel-handle=3104 --vscode-window-config=vscode:b256322e-3ba3-4c7b-99e6-fe3317237fd1 /prefetch:1",2025-01-26 20:13:58,LAPTOP-6O3JCTLT\LENOVO,288,Code.exe,C:\Users\LENOVO\AppData\Local\Programs\Microsoft VS Code\Code.exe,,,,,running,Normal,C:\Users\LENOVO\AppData\Local\Programs\Microsoft VS Code\Code.exe,0102fcca85dbbc61901c2bec5d092a703c0f77a4,80428,73119
2025-01-26 21:09:49,6304,cncmd.exe,C:\Program Files\WindowsApps\advancedmicrodevicesinc-2.amdradeonsoftware_10.23.10022.0_x64__0a9344xs7nr4m\radeonsoftware\cncmd.exe watch 14460,2025-01-26 20:08:32,LAPTOP-6O3JCTLT\LENOVO,14460,RadeonSoftware.exe,C:\Program Files\WindowsApps\advancedmicrodevicesinc-2.amdradeonsoftware_10.23.10022.0_x64__0a9344xs7nr4m\radeonsoftware\RadeonSoftware.exe atlogon rebootstartup,,,,,running,Normal,C:\Program Files\WindowsApps\advancedmicrodevicesinc-2.amdradeonsoftware_10.23.10022.0_x64__0a9344xs7nr4m\radeonsoftware\cncmd.exe,6a1dbece24217bdc640797812b6dc2cfdc8e3899,1,0
2025-01-26 21:09:49,6492,conhost.exe,\\?\C:\WINDOWS\system32\conhost.exe --headless --width 80 --height 30 --signal 0x3f8 --server 0x3f0,2025-01-26 20:14:02,LAPTOP-6O3JCTLT\LENOVO,10180,Code.exe,"C:\Users\LENOVO\AppData\Local\Programs\Microsoft VS Code\Code.exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --video-capture-use-gpu-memory-buffer --user-data-dir=C:\Users\LENOVO\AppData\Roaming\Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --field-trial-handle=4008,i,4524504095230592636,17714388146891457910,262144 --disable-features=CalculateNativeWinOcclusion,PlzDedicatedWorker,SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --mojo-platform-channel-handle=4072 /prefetch:14",,,,,running,Normal,C:\Windows\System32\conhost.exe,0027bb9f956056b469b1dfd7cebd23c53b8f6f79,2,2
2025-01-26 21:09:49,6508,svchost.exe,C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -s RmSvc,2025-01-26 19:20:15,NT AUTHORITY\LOCAL SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,0,0
2025-01-26 21:09:49,6544,Code.exe,"C:\Users\LENOVO\AppData\Local\Programs\Microsoft VS Code\Code.exe --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --user-data-dir=C:\Users\LENOVO\AppData\Roaming\Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --field-trial-handle=2000,i,4524504095230592636,17714388146891457910,262144 --disable-features=CalculateNativeWinOcclusion,PlzDedicatedWorker,SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --mojo-platform-channel-handle=1856 /prefetch:11",2025-01-26 20:13:57,LAPTOP-6O3JCTLT\LENOVO,288,Code.exe,C:\Users\LENOVO\AppData\Local\Programs\Microsoft VS Code\Code.exe,2620:1ec:bdf::58,443,2401:4900:67a0:7c58:b10b:7c1c:6692:bcfa,51880,running,Normal,C:\Users\LENOVO\AppData\Local\Programs\Microsoft VS Code\Code.exe,0102fcca85dbbc61901c2bec5d092a703c0f77a4,1130,2065
2025-01-26 21:09:49,6616,svchost.exe,C:\WINDOWS\system32\svchost.exe -k wsappx -p -s AppXSvc,2025-01-26 19:20:15,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,21156,3885
2025-01-26 21:09:49,6660,firefox.exe,C:\Program Files\Mozilla Firefox\firefox.exe -contentproc -parentBuildID 20250120135430 -sandboxingKind 1 -prefsHandle 8352 -prefsLen 40482 -prefMapHandle 8356 -prefMapSize 268392 -ipcHandle 7864 -initialChannelId {affdeee1-9c71-4c67-86c2-9347f3653a21} -parentPid 13760 -crashReporter \\.\pipe\gecko-crash-server-pipe.13760 -win32kLockedDown -appDir C:\Program Files\Mozilla Firefox\browser - 14 utility,2025-01-26 20:12:43,LAPTOP-6O3JCTLT\LENOVO,13760,firefox.exe,C:\Program Files\Mozilla Firefox\firefox.exe,,,,,running,Normal,C:\Program Files\Mozilla Firefox\firefox.exe,89a70725fef65460f87c43f4c2f46eaade26c3eb,323,430
2025-01-26 21:09:49,6836,AggregatorHost.exe,AggregatorHost.exe,2025-01-26 19:20:16,NT AUTHORITY\SYSTEM,3092,svchost.exe,C:\WINDOWS\System32\svchost.exe -k utcsvc -p,,,,,running,Normal,C:\Windows\System32\AggregatorHost.exe,81b997466acd9cf064b9867c7e25d5789448e9b7,30,22
2025-01-26 21:09:49,6876,MicrosoftEdgeUpdate.exe,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe /c,2025-01-26 19:20:34,NT AUTHORITY\SYSTEM,2612,svchost.exe,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s Schedule,,,,,running,Normal,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,f0db5615ff6659ce7bd7891e5345217e0e0bba46,1,49
2025-01-26 21:09:49,6964,SecurityHealthSystray.exe,C:\Windows\System32\SecurityHealthSystray.exe,2025-01-26 20:08:09,LAPTOP-6O3JCTLT\LENOVO,9480,explorer.exe,C:\WINDOWS\Explorer.EXE,,,,,running,Normal,C:\Windows\System32\SecurityHealthSystray.exe,a093113624cecd7e6fef9dbeda1e96e4d6fa426f,1,0
2025-01-26 21:09:49,6972,conhost.exe,\??\C:\WINDOWS\system32\conhost.exe 0x4,2025-01-26 20:14:43,LAPTOP-6O3JCTLT\LENOVO,17456,cmd.exe,C:\Windows\System32\cmd.exe,,,,,running,Normal,C:\Windows\System32\conhost.exe,0027bb9f956056b469b1dfd7cebd23c53b8f6f79,13,0
2025-01-26 21:09:49,7116,MfeAVSvc.exe,C:\Program Files\McAfee\MfeAV\MFEAvSvc.exe,2025-01-26 19:20:17,NT AUTHORITY\SYSTEM,4224,mfemms.exe,C:\Program Files\Common Files\McAfee\SystemCore\mfemms.exe,65.0.195.250,443,192.168.226.60,51887,running,Normal,C:\Program Files\McAfee\MfeAV\MfeAVSvc.exe,78aa760cf39f8fefb0b81f626bd18faf67c29b09,84096,196937
2025-01-26 21:09:49,7200,McCSPServiceHost.exe,C:\Program Files\Common Files\McAfee\CSP\4.2.152.0\\McCSPServiceHost.exe,2025-01-26 19:20:17,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Program Files\Common Files\McAfee\CSP\4.2.152.0\McCSPServiceHost.exe,da8f134339d2816ad09d4704af46c5f95059be4b,14398,1959
2025-01-26 21:09:49,7208,ModuleCoreService.exe,ModuleCoreService.exe /startSystemModeHosting=0_1_TIME_TO_DIE /sessionId=0 /groupId=1,2025-01-26 19:20:17,NT AUTHORITY\SYSTEM,4232,ModuleCoreService.exe,C:\Program Files\Common Files\McAfee\ModuleCore\ModuleCoreService.exe,,,,,running,Normal,C:\Program Files\Common Files\McAfee\ModuleCore\ModuleCoreService.exe,61d3cf88b5cee7c025ac00b128b568e6154515da,40728,4761
2025-01-26 21:09:49,7280,conhost.exe,\??\C:\WINDOWS\system32\conhost.exe 0x4,2025-01-26 19:20:17,NT AUTHORITY\SYSTEM,7208,ModuleCoreService.exe,ModuleCoreService.exe /startSystemModeHosting=0_1_TIME_TO_DIE /sessionId=0 /groupId=1,,,,,running,Normal,C:\Windows\System32\conhost.exe,0027bb9f956056b469b1dfd7cebd23c53b8f6f79,0,0
2025-01-26 21:09:49,7724,LenovoVantage-(SmartDisplayAddin).exe,C:\Program Files (x86)\Lenovo\VantageService\4.2.24.0\LenovoVantage-(SmartDisplayAddin).exe SmartDisplayAddin C:\ProgramData\Lenovo\Vantage\Addins\\SmartDisplayAddin\1.0.2.438\SmartDisplayAddin.dll SmartDisplayAddin.6ebefe25e6104736bb251e406b67f63e 158c3df4-9a07-4b1e-be38-e0ebcf2275e2 8,2025-01-26 20:13:06,NT AUTHORITY\SYSTEM,19324,LenovoVantageService.exe,C:\Program Files (x86)\Lenovo\VantageService\\4.2.24.0\LenovoVantageService.exe,,,,,running,Normal,C:\Program Files (x86)\Lenovo\VantageService\4.2.24.0\LenovoVantage-(SmartDisplayAddin).exe,fd06a24c2dc722abc0945cd4c2b311cfd768558b,69,0
2025-01-26 21:09:49,7756,mcshield.exe,C:\Program Files\Common Files\McAfee\AMCore\mcshield.exe,2025-01-26 19:20:18,NT AUTHORITY\SYSTEM,4224,mfemms.exe,C:\Program Files\Common Files\McAfee\SystemCore\mfemms.exe,,,,,running,Normal,C:\Program Files\Common Files\McAfee\AMCore\mcshield.exe,ad77b65252b437d8d381a072f582dd0e4bc9d506,2089,148
2025-01-26 21:09:49,7784,svchost.exe,C:\WINDOWS\System32\svchost.exe -k LocalService -p -s LicenseManager,2025-01-26 19:22:24,NT AUTHORITY\LOCAL SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,1,0
2025-01-26 21:09:49,7844,svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalService -p -s NPSMSvc,2025-01-26 20:13:02,LAPTOP-6O3JCTLT\LENOVO,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,1,0
2025-01-26 21:09:49,8080,firefox.exe,C:\Program Files\Mozilla Firefox\firefox.exe -contentproc -isForBrowser -prefsHandle 6908 -prefsLen 36849 -prefMapHandle 6652 -prefMapSize 268392 -jsInitHandle 6916 -jsInitLen 254356 -parentBuildID 20250120135430 -ipcHandle 6928 -initialChannelId {ead49ec0-6c25-427a-9faa-63297819522b} -parentPid 13760 -crashReporter \\.\pipe\gecko-crash-server-pipe.13760 -win32kLockedDown -appDir C:\Program Files\Mozilla Firefox\browser - 9 tab,2025-01-26 20:09:02,LAPTOP-6O3JCTLT\LENOVO,13760,firefox.exe,C:\Program Files\Mozilla Firefox\firefox.exe,,,,,running,Normal,C:\Program Files\Mozilla Firefox\firefox.exe,89a70725fef65460f87c43f4c2f46eaade26c3eb,87960,118693
2025-01-26 21:09:49,8228,conhost.exe,\??\C:\WINDOWS\system32\conhost.exe 0x4,2025-01-26 20:14:01,LAPTOP-6O3JCTLT\LENOVO,14500,sourcery.exe,c:\Users\LENOVO\.vscode\extensions\sourcery.sourcery-1.32.0-win32-x64\sourcery_binaries\install\win\sourcery.exe lsp,,,,,running,Normal,C:\Windows\System32\conhost.exe,0027bb9f956056b469b1dfd7cebd23c53b8f6f79,1,0
2025-01-26 21:09:49,8436,svchost.exe,C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s WdiSystemHost,2025-01-26 20:34:24,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,1,0
2025-01-26 21:09:49,8564,svchost.exe,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s Appinfo,2025-01-26 19:20:35,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,15,9
2025-01-26 21:09:50,8576,msedgewebview2.exe,"C:\Program Files (x86)\Microsoft\EdgeWebView\Application\132.0.2957.127\msedgewebview2.exe --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --string-annotations --noerrdialogs --user-data-dir=C:\Users\LENOVO\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView --webview-exe-name=Widgets.exe --webview-exe-version=524.34401.20.0 --embedded-browser-webview=1 --always-read-main-dll --field-trial-handle=2096,i,6251010059792591232,1210524644140066450,262144 --variations-seed-version --mojo-platform-channel-handle=1960 /prefetch:11 /pfhostedapp:9012b5dd5b35b16d0837a1a6aca980719d7aa20d",2025-01-26 20:11:01,LAPTOP-6O3JCTLT\LENOVO,16716,msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\132.0.2957.127\msedgewebview2.exe --embedded-browser-webview=1 --webview-exe-name=Widgets.exe --webview-exe-version=524.34401.20.0 --user-data-dir=C:\Users\LENOVO\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView --noerrdialogs --disk-cache-size=52428800 --edge-webview-is-background --lang=en-US --mojo-named-platform-channel-pipe=15520.20472.5123597144384628904 /pfhostedapp:9012b5dd5b35b16d0837a1a6aca980719d7aa20d,,,,,running,Normal,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\132.0.2957.127\msedgewebview2.exe,06ad0b74cd461a2d00ccd32a7a3d5a5f8a326d23,2802,5485
2025-01-26 21:09:50,8600,svchost.exe,C:\WINDOWS\System32\svchost.exe -k netsvcs -p -s BITS,2025-01-26 19:20:21,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,81,413
2025-01-26 21:09:50,8640,svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalServiceAndNoImpersonation -p -s SSDPSRV,2025-01-26 19:20:21,NT AUTHORITY\LOCAL SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,127.0.0.1,50687,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,0,0
2025-01-26 21:09:50,8640,svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalServiceAndNoImpersonation -p -s SSDPSRV,2025-01-26 19:20:21,NT AUTHORITY\LOCAL SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,192.168.226.60,50686,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,0,0
2025-01-26 21:09:50,8640,svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalServiceAndNoImpersonation -p -s SSDPSRV,2025-01-26 19:20:21,NT AUTHORITY\LOCAL SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,::1,50685,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,0,0
2025-01-26 21:09:50,8640,svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalServiceAndNoImpersonation -p -s SSDPSRV,2025-01-26 19:20:21,NT AUTHORITY\LOCAL SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,::1,1900,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,0,0
2025-01-26 21:09:50,8640,svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalServiceAndNoImpersonation -p -s SSDPSRV,2025-01-26 19:20:21,NT AUTHORITY\LOCAL SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,fe80::6498:efb4:814a:40a1,1900,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,0,0
2025-01-26 21:09:50,8640,svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalServiceAndNoImpersonation -p -s SSDPSRV,2025-01-26 19:20:21,NT AUTHORITY\LOCAL SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,192.168.226.60,1900,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,0,0
2025-01-26 21:09:50,8640,svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalServiceAndNoImpersonation -p -s SSDPSRV,2025-01-26 19:20:21,NT AUTHORITY\LOCAL SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,127.0.0.1,1900,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,0,0
2025-01-26 21:09:50,8640,svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalServiceAndNoImpersonation -p -s SSDPSRV,2025-01-26 19:20:21,NT AUTHORITY\LOCAL SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,fe80::6498:efb4:814a:40a1,50684,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,0,0
2025-01-26 21:09:50,8888,SecurityHealthService.exe,C:\WINDOWS\system32\SecurityHealthService.exe,2025-01-26 19:20:48,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\SecurityHealthService.exe,172c65c00cc7760d5418d9292c74aa9a4ca6d162,78,1
2025-01-26 21:09:50,9156,svchost.exe,C:\WINDOWS\system32\svchost.exe -k WebThreatDefense -p -s webthreatdefsvc,2025-01-26 19:20:33,NT AUTHORITY\LOCAL SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,186,1
2025-01-26 21:09:50,9224,svchost.exe,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s wlidsvc,2025-01-26 21:04:35,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,20.190.146.39,443,192.168.226.60,51878,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,8,0
2025-01-26 21:09:50,9296,svchost.exe,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s TokenBroker,2025-01-26 19:20:34,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,7,0
2025-01-26 21:09:50,9316,firefox.exe,C:\Program Files\Mozilla Firefox\firefox.exe -contentproc -parentBuildID 20250120135430 -prefsHandle 2308 -prefsLen 32701 -prefMapHandle 2324 -prefMapSize 268392 -ipcHandle 2332 -initialChannelId {50512c25-4d63-420c-afd5-fbbcb8821a73} -parentPid 13760 -crashReporter \\.\pipe\gecko-crash-server-pipe.13760 -win32kLockedDown -appDir C:\Program Files\Mozilla Firefox\browser - 2 socket,2025-01-26 20:09:01,LAPTOP-6O3JCTLT\LENOVO,13760,firefox.exe,C:\Program Files\Mozilla Firefox\firefox.exe,127.0.0.1,51153,127.0.0.1,51154,running,Normal,C:\Program Files\Mozilla Firefox\firefox.exe,89a70725fef65460f87c43f4c2f46eaade26c3eb,204,454
2025-01-26 21:09:50,9316,firefox.exe,C:\Program Files\Mozilla Firefox\firefox.exe -contentproc -parentBuildID 20250120135430 -prefsHandle 2308 -prefsLen 32701 -prefMapHandle 2324 -prefMapSize 268392 -ipcHandle 2332 -initialChannelId {50512c25-4d63-420c-afd5-fbbcb8821a73} -parentPid 13760 -crashReporter \\.\pipe\gecko-crash-server-pipe.13760 -win32kLockedDown -appDir C:\Program Files\Mozilla Firefox\browser - 2 socket,2025-01-26 20:09:01,LAPTOP-6O3JCTLT\LENOVO,13760,firefox.exe,C:\Program Files\Mozilla Firefox\firefox.exe,127.0.0.1,51154,127.0.0.1,51153,running,Normal,C:\Program Files\Mozilla Firefox\firefox.exe,89a70725fef65460f87c43f4c2f46eaade26c3eb,204,454
2025-01-26 21:09:50,9356,Lenovo.Modern.ImController.exe,C:\WINDOWS\Lenovo\ImController\Service\Lenovo.Modern.ImController.exe,2025-01-26 19:20:34,NT AUTHORITY\SYSTEM,1328,services.exe,C:\WINDOWS\system32\services.exe,,,,,running,Normal,C:\Windows\Lenovo\ImController\Service\Lenovo.Modern.ImController.exe,3ea3726921bd42386808582dd5f1dcedc20176b3,170,32
2025-01-26 21:09:50,9608,ctfmon.exe,ctfmon.exe,2025-01-26 20:08:03,LAPTOP-6O3JCTLT\LENOVO,3336,svchost.exe,C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s TextInputManagementService,,,,,running,Normal,C:\Windows\System32\ctfmon.exe,69efb7fed6fe1f3edb557f839e806a72f1628368,1,0
2025-01-26 21:09:50,9640,svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalService -p -s CDPSvc,2025-01-26 19:20:34,NT AUTHORITY\LOCAL SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,0.0.0.0,5040,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,25,4
2025-01-26 21:09:50,9640,svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalService -p -s CDPSvc,2025-01-26 19:20:34,NT AUTHORITY\LOCAL SERVICE,1328,services.exe,C:\WINDOWS\system32\services.exe,,,0.0.0.0,5050,running,Normal,C:\Windows\System32\svchost.exe,3f64c98f22da277a07cab248c44c56eedb796a81,25,4
